id	db	name	hard_NO_EXCEPTION	soft_NO_EXCEPTION	hard_allow_glycosyl	soft_allow_glycosyl	hard_allow_nucleotide	soft_allow_nucleotide	hard_allow_methyl	soft_allow_methyl	hard_allow_lipid	soft_allow_lipid
HMMsoil18135	FOAM	barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]; AHK2_3_4; arabidopsis histidine kinase 2/3/4 (cytokinin receptor) [EC:2.7.13.3]	True	False	False	False	False	False	False	False	False	False
HMMsoil18340	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False	False	False	False	False	False
HMMsoil18391	FOAM	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False	False	False	False	False	False
HMMsoil18397	FOAM	AHK2_3_4; arabidopsis histidine kinase 2/3/4 (cytokinin receptor) [EC:2.7.13.3]	True	False	False	False	False	False	False	False	False	False
HMMsoil1866	FOAM	DDX46, PRP5; ATP-dependent RNA helicase DDX46/PRP5 [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil18767	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False	False	False	False	False	False
HMMsoil18809	FOAM	rpoE1; DNA-directed RNA polymerase subunit E' [EC:2.7.7.6]	True	False	False	False	False	False	False	False	False	False
HMMsoil18810	FOAM	polA; DNA polymerase I [EC:2.7.7.7]	True	False	False	False	False	False	False	False	False	False
HMMsoil1885	FOAM	AHK2_3_4; arabidopsis histidine kinase 2/3/4 (cytokinin receptor) [EC:2.7.13.3]	True	False	False	False	False	False	False	False	False	False
HMMsoil18854	FOAM	ERN1; serine/threonine-protein kinase/endoribonuclease IRE1 [EC:2.7.11.1] [EC:3.1.26.-]; ERN2; serine/threonine-protein kinase/endoribonuclease IRE2 [EC:2.7.11.1] [EC:3.1.26.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil18875	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False	False	False	False	False	False
HMMsoil18962	FOAM	"RPA2, POLR1B; DNA-directed RNA polymerase I subunit RPA2 [EC:2.7.7.6]; RPB2, POLR2B; DNA-directed RNA polymerase II subunit RPB2 [EC:2.7.7.6]; RPC2, POLR3B; DNA-directed RNA polymerase III subunit RPC2 [EC:2.7.7.6]; rpoB; DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]; rpoB1; DNA-directed RNA polymerase subunit B' [EC:2.7.7.6]; rpoB2; DNA-directed RNA polymerase subunit B\"" [EC:2.7.7.6]; rpoC; DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]; rpoBC; DNA-directed RNA polymerase subunit beta-beta' [EC:2.7.7.6]; rpoB; DNA-directed RNA polymerase subunit B [EC:2.7.7.6]"	True	False	False	False	False	False	False	False	False	False
HMMsoil18982	FOAM	RIPK2; receptor-interacting serine/threonine-protein kinase 2 [EC:2.7.11.1]; RIPK3; receptor-interacting serine/threonine-protein kinase 3 [EC:2.7.11.1]; RIPK4; receptor-interacting serine/threonine-protein kinase 4 [EC:2.7.11.1]	True	False	False	False	False	False	False	False	False	False
HMMsoil19004	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False	False	False	False	False	False
HMMsoil19087	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil19106	FOAM	bchR; bacteriochlorophyllide d C-12(1)-methyltransferase [EC:2.1.1.331]	True	False	False	False	False	False	False	False	False	False
HMMsoil19167	FOAM	ubiG; 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222] [EC:2.1.1.64]	True	False	False	False	False	False	False	False	False	False
HMMsoil19176	FOAM	IRAK4; interleukin-1 receptor-associated kinase 4 [EC:2.7.11.1]	True	False	False	False	False	False	False	False	False	False
HMMsoil19406	FOAM	nei; endonuclease VIII [EC:3.2.2.-] [EC:4.2.99.18]	True	False	False	False	False	False	False	False	False	False
HMMsoil19415	FOAM	rhlE; ATP-dependent RNA helicase RhlE [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil19546	FOAM	rumA; 23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]	True	False	False	False	False	False	False	False	False	False
HMMsoil19626	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil19635	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil19645	FOAM	E4.6.1.2; guanylate cyclase, other [EC:4.6.1.2]; GUCY2C; heat-stable enterotoxin receptor [EC:4.6.1.2]; GUCY2D_E; guanylate cyclase 2D/E [EC:4.6.1.2]; ANPRA, NPR1; atrial natriuretic peptide receptor A [EC:4.6.1.2]; ANPRB, NPR2; atrial natriuretic peptide receptor B [EC:4.6.1.2]	True	False	False	False	False	False	False	False	False	False
HMMsoil19651	FOAM	lasT; tRNA/rRNA methyltransferase [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil19662	FOAM	polA; DNA polymerase I [EC:2.7.7.7]	True	False	False	False	False	False	False	False	False	False
HMMsoil19680	FOAM	GNMT; glycine N-methyltransferase [EC:2.1.1.20]	True	False	False	False	False	False	False	False	False	False
HMMsoil19704	FOAM	msrAB; peptide methionine sulfoxide reductase msrA/msrB [EC:1.8.4.11] [EC:1.8.4.12]; msrA; peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]; msrB; peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]	True	False	False	False	False	False	False	False	False	False
HMMsoil19717	FOAM	PRMT3; type I protein arginine methyltransferase [EC:2.1.1.319]	True	False	False	False	False	False	False	False	False	False
HMMsoil19753	FOAM	msrAB; peptide methionine sulfoxide reductase msrA/msrB [EC:1.8.4.11] [EC:1.8.4.12]	True	False	False	False	False	False	False	False	False	False
HMMsoil19771	FOAM	deaD, cshA; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil19942	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False	False	False	False	False	False
HMMsoil20018	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False	False	False	False	False	False
HMMsoil20090	FOAM	mttB; trimethylamine---corrinoid protein Co-methyltransferase [EC:2.1.1.250]	True	False	False	False	False	False	False	False	False	False
HMMsoil202	FOAM	IFIH1, MDA5; interferon-induced helicase C domain-containing protein 1 [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil20202	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False	False	False	False	False	False
HMMsoil20255	FOAM	RIPK2; receptor-interacting serine/threonine-protein kinase 2 [EC:2.7.11.1]; RIPK3; receptor-interacting serine/threonine-protein kinase 3 [EC:2.7.11.1]; RIPK4; receptor-interacting serine/threonine-protein kinase 4 [EC:2.7.11.1]	True	False	False	False	False	False	False	False	False	False
HMMsoil20276	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False	False	False	False	False	False
HMMsoil20355	FOAM	rumA; 23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]	True	False	False	False	False	False	False	False	False	False
HMMsoil20385	FOAM	ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163] [EC:2.1.1.201]	True	False	False	False	False	False	False	False	False	False
HMMsoil20413	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False	False	False	False	False	False
HMMsoil20442	FOAM	rumA; 23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]	True	False	False	False	False	False	False	False	False	False
HMMsoil20462	FOAM	dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]	True	False	False	False	False	False	False	False	False	False
HMMsoil20517	FOAM	rhlE; ATP-dependent RNA helicase RhlE [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil20613	FOAM	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False	False	False	False	False	False
HMMsoil20624	FOAM	RPA14; DNA-directed RNA polymerase I subunit RPA14	True	False	False	False	False	False	False	False	False	False
HMMsoil20638	FOAM	hemK, prmC, HEMK; release factor glutamine methyltransferase [EC:2.1.1.297]	True	False	False	False	False	False	False	False	False	False
HMMsoil20642	FOAM	RPB8, POLR2H; DNA-directed RNA polymerases I, II, and III subunit RPABC3	True	False	False	False	False	False	False	False	False	False
HMMsoil20746	FOAM	bchR; bacteriochlorophyllide d C-12(1)-methyltransferase [EC:2.1.1.331]	True	False	False	False	False	False	False	False	False	False
HMMsoil20786	FOAM	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False	False	False	False	False	False
HMMsoil20823	FOAM	DDX18, HAS1; ATP-dependent RNA helicase DDX18/HAS1 [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil21015	FOAM	K03725; archaea-specific helicase [EC:3.6.4.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil2103	FOAM	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False	False	False	False	False	False
HMMsoil21058	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False	False	False	False	False	False
HMMsoil21116	FOAM	mttB; trimethylamine---corrinoid protein Co-methyltransferase [EC:2.1.1.250]	True	False	False	False	False	False	False	False	False	False
HMMsoil21124	FOAM	msrAB; peptide methionine sulfoxide reductase msrA/msrB [EC:1.8.4.11] [EC:1.8.4.12]; msrA; peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]; msrB; peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]	True	False	False	False	False	False	False	False	False	False
HMMsoil21202	FOAM	gspO; general secretion pathway protein O [EC:3.4.23.43] [EC:2.1.1.-]; pilD, pppA; leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43] [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil21227	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil2124	FOAM	rhlE; ATP-dependent RNA helicase RhlE [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil21282	FOAM	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False	False	False	False	False	False
HMMsoil21296	FOAM	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False	False	False	False	False	False
HMMsoil21411	FOAM	EIF4A3, FAL1; ATP-dependent RNA helicase [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil21456	FOAM	pol; DNA polymerase, archaea type [EC:2.7.7.7]; POLA1; DNA polymerase alpha subunit A [EC:2.7.7.7]; POLE; DNA polymerase epsilon subunit 1 [EC:2.7.7.7]; POLD1; DNA polymerase delta subunit 1 [EC:2.7.7.7]	True	False	False	False	False	False	False	False	False	False
HMMsoil21491	FOAM	ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163] [EC:2.1.1.201]	True	False	False	False	False	False	False	False	False	False
HMMsoil21572	FOAM	gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]	True	False	False	False	False	False	False	False	False	False
HMMsoil21740	FOAM	pilD, pppA; leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43] [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil21764	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False	False	False	False	False	False
HMMsoil21974	FOAM	deaD, cshA; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]; rhlE; ATP-dependent RNA helicase RhlE [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil2203	FOAM	speD, AMD1; S-adenosylmethionine decarboxylase [EC:4.1.1.50]	True	False	False	False	False	False	False	False	False	False
HMMsoil22124	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil22165	FOAM	SNRNP200, BRR2; pre-mRNA-splicing helicase BRR2 [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil2219	FOAM	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False	False	False	False	False	False
HMMsoil22219	FOAM	"RPA2, POLR1B; DNA-directed RNA polymerase I subunit RPA2 [EC:2.7.7.6]; RPB2, POLR2B; DNA-directed RNA polymerase II subunit RPB2 [EC:2.7.7.6]; RPC2, POLR3B; DNA-directed RNA polymerase III subunit RPC2 [EC:2.7.7.6]; rpoB; DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]; rpoB1; DNA-directed RNA polymerase subunit B' [EC:2.7.7.6]; rpoB2; DNA-directed RNA polymerase subunit B\"" [EC:2.7.7.6]; rpoC; DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]; rpoBC; DNA-directed RNA polymerase subunit beta-beta' [EC:2.7.7.6]; rpoB; DNA-directed RNA polymerase subunit B [EC:2.7.7.6]"	True	False	False	False	False	False	False	False	False	False
HMMsoil22348	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil22350	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil224	FOAM	MTR4, SKIV2L2; ATP-dependent RNA helicase DOB1 [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil22449	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False	False	False	False	False	False
HMMsoil22509	FOAM	rhlE; ATP-dependent RNA helicase RhlE [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil22574	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False	False	False	False	False	False
HMMsoil22695	FOAM	"rpoE2; DNA-directed RNA polymerase subunit E\"" [EC:2.7.7.6]"	True	False	False	False	False	False	False	False	False	False
HMMsoil22698	FOAM	dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]	True	False	False	False	False	False	False	False	False	False
HMMsoil22757	FOAM	ubiG; 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222] [EC:2.1.1.64]	True	False	False	False	False	False	False	False	False	False
HMMsoil22761	FOAM	mtrG; tetrahydromethanopterin S-methyltransferase subunit G [EC:2.1.1.86]; mtrA; tetrahydromethanopterin S-methyltransferase subunit A [EC:2.1.1.86]	True	False	False	False	False	False	False	False	False	False
HMMsoil2277	FOAM	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False	False	False	False	False	False
HMMsoil22838	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False	False	False	False	False	False
HMMsoil22946	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil22959	FOAM	dnaN; DNA polymerase III subunit beta [EC:2.7.7.7]	True	False	False	False	False	False	False	False	False	False
HMMsoil23023	FOAM	dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]	True	False	False	False	False	False	False	False	False	False
HMMsoil23026	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False	False	False	False	False	False
HMMsoil23099	FOAM	rlmI; 23S rRNA (cytosine1962-C5)-methyltransferase [EC:2.1.1.191]	True	False	False	False	False	False	False	False	False	False
HMMsoil2313	FOAM	polC; DNA polymerase III subunit alpha, Gram-positive type [EC:2.7.7.7]	True	False	False	False	False	False	False	False	False	False
HMMsoil23206	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil23208	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False	False	False	False	False	False
HMMsoil23264	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False	False	False	False	False	False
HMMsoil23265	FOAM	polA; DNA polymerase I [EC:2.7.7.7]	True	False	False	False	False	False	False	False	False	False
HMMsoil23267	FOAM	polA; DNA polymerase I [EC:2.7.7.7]	True	False	False	False	False	False	False	False	False	False
HMMsoil23308	FOAM	hemK, prmC, HEMK; release factor glutamine methyltransferase [EC:2.1.1.297]	True	False	False	False	False	False	False	False	False	False
HMMsoil23377	FOAM	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False	False	False	False	False	False
HMMsoil23383	FOAM	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False	False	False	False	False	False
HMMsoil23481	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil23501	FOAM	msrAB; peptide methionine sulfoxide reductase msrA/msrB [EC:1.8.4.11] [EC:1.8.4.12]; msrA; peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]; msrB; peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]	True	False	False	False	False	False	False	False	False	False
HMMsoil2362	FOAM	IRAK4; interleukin-1 receptor-associated kinase 4 [EC:2.7.11.1]	True	False	False	False	False	False	False	False	False	False
HMMsoil23737	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil23907	FOAM	E2.1.1.104; caffeoyl-CoA O-methyltransferase [EC:2.1.1.104]	True	False	False	False	False	False	False	False	False	False
HMMsoil2400	FOAM	rpoA; DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]	True	False	False	False	False	False	False	False	False	False
HMMsoil24030	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil2412	FOAM	RPA43; DNA-directed RNA polymerase I subunit RPA43	True	False	False	False	False	False	False	False	False	False
HMMsoil24165	FOAM	hemK, prmC, HEMK; release factor glutamine methyltransferase [EC:2.1.1.297]	True	False	False	False	False	False	False	False	False	False
HMMsoil24217	FOAM	DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	True	False	False	False	False	False	False	False	False	False
HMMsoil2424	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False	False	False	False	False	False
HMMsoil24288	FOAM	DHX30; ATP-dependent RNA helicase DHX30 [EC:3.6.4.13]; DHX9; ATP-dependent RNA helicase A [EC:3.6.4.13]; DHX36, RHAU; ATP-dependent RNA helicase DHX36 [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil2447	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False	False	False	False	False	False
HMMsoil24578	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil24601	FOAM	ERN1; serine/threonine-protein kinase/endoribonuclease IRE1 [EC:2.7.11.1] [EC:3.1.26.-]; ERN2; serine/threonine-protein kinase/endoribonuclease IRE2 [EC:2.7.11.1] [EC:3.1.26.-]	True	False	False	False	False	False	False	False	False	False
HMMsoil24654	FOAM	GUCY2C; heat-stable enterotoxin receptor [EC:4.6.1.2]	True	False	False	False	False	False	False	False	False	False
HMMsoil24850	FOAM	MTR4, SKIV2L2; ATP-dependent RNA helicase DOB1 [EC:3.6.4.13]	True	False	False	False	False	False	False	False	False	False
HMMsoil25187	FOAM	BHMT; betaine-homocysteine S-methyltransferase [EC:2.1.1.5]	True	False	False	False	False	False	False	False	False	False
