id	db	name	metabolic_paths	total_paths	path_source	metabolic_ratio	VL-score	AMG_weight	amg_level
K15983	KEGG	kshB; 3-ketosteroid 9alpha-monooxygenase subunit B [EC:1.14.15.30]	1.0	1.0	KEGG	1.0	2.440909082	0.7773466831659872	high
K04892	KEGG	KCND2, KV4.2; potassium voltage-gated channel Shal-related subfamily D member 2	1.0	1.0	KEGG	1.0	2.440909082	0.7773466831659872	high
K26172	KEGG	dgpA; puerarin oxidase	1.0	1.0	KEGG	1.0	2.440909082	0.7773466831659872	high
HMMsoil3399	FOAM	BPGM; bisphosphoglycerate/phosphoglycerate mutase [EC:5.4.2.4] [EC:5.4.2.11]; PGAM, gpmA; 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]	4.0	4.0	FOAM	1.0	2.4419555765	0.7772375460667433	high
K00529	KEGG	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	3.0	3.0	KEGG	1.0	2.442479769	0.7771828731776321	high
K00529	CAMPER	3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	3.0	3.0	KEGG	1.0	2.442479769	0.7771828731776321	high
K21195	KEGG	phnY; 2-aminoethylphosphonate dioxygenase [EC:1.14.11.46]	1.0	1.0	KEGG	1.0	2.442479769	0.7771828731776321	high
K26005	KEGG	sauT; sulfoacetate-CoA ligase [EC:6.2.1.-]	1.0	1.0	KEGG	1.0	2.442479769	0.7771828731776321	high
K12955	KEGG	ctpI; cation-transporting P-type ATPase I [EC:7.2.2.-]	1.0	1.0	KEGG	1.0	2.442479769	0.7771828731776321	high
K22200	KEGG	E3.1.3.63; 2-carboxy-D-arabinitol-1-phosphatase [EC:3.1.3.63]	1.0	1.0	KEGG	1.0	2.442479769	0.7771828731776321	high
K04876	KEGG	KCNA3, KV1.3; potassium voltage-gated channel Shaker-related subfamily A member 3	1.0	1.0	KEGG	1.0	2.442479769	0.7771828731776321	high
HMMsoil52065	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil9599	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil69515	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil6962	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil43781	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil46149	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil59193	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil44023	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil27794	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil6983	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil64953	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil57614	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil119947	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil21056	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil49059	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil11972	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil87627	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil64344	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil130761	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil52748	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil21386	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil28459	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil34144	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil12228	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil117906	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil18672	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil49276	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil1784	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil122610	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil39351	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil110125	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil52286	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil113019	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil38400	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil27895	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil52077	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil122088	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil69315	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil88860	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil24877	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil34867	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil113206	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil34832	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil32074	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil88914	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil129898	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil129899	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil102522	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil116012	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil24386	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil9683	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil86196	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil28653	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil31630	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil86778	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil112284	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil52613	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil96826	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil87586	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil46227	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil38044	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil87560	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil52373	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil43697	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil105210	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil112553	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil524	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil28107	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil116352	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil65171	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil34340	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil58953	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil52608	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil43292	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil75866	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil87622	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil28640	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil17852	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil24436	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil100959	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil17854	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil17861	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil86542	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil43509	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil130219	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil71175	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil58667	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil58642	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil116561	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil48862	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil28556	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil85847	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil116569	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil10204	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil37931	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil85699	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil28638	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil96213	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil2393	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil87856	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil16989	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil110424	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil17525	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil98681	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil98716	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil64067	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil73241	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil29337	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil852	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil1276	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil63772	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil3658	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil7234	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil111032	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil17012	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil17048	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil7238	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil17049	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil72415	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
HMMsoil9775	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.0	1.0	FOAM	1.0	2.442479769	0.7771828731776321	high
