id	db	name
K00319	KEGG	mtd; methylenetetrahydromethanopterin dehydrogenase [EC:1.5.98.1]
K00320	KEGG	mer; 5,10-methylenetetrahydromethanopterin reductase [EC:1.5.98.2]
K00322	KEGG	sthA, udhA; NAD(P) transhydrogenase [EC:1.6.1.1]
K00323	KEGG	NNT; proton-translocating NAD(P)+ transhydrogenase [EC:7.1.1.1]
K00324	KEGG	pntA; proton-translocating NAD(P)+ transhydrogenase subunit alpha [EC:7.1.1.1]
K00325	KEGG	pntB; proton-translocating NAD(P)+ transhydrogenase subunit beta [EC:7.1.1.1]
K00326	KEGG	CYB5R; cytochrome-b5 reductase [EC:1.6.2.2]
K00327	KEGG	POR; NADPH-ferrihemoprotein reductase [EC:1.6.2.4]
K00330	KEGG	nuoA; NADH-quinone oxidoreductase subunit A [EC:7.1.1.2]
K00331	KEGG	nuoB; NADH-quinone oxidoreductase subunit B [EC:7.1.1.2]
K00332	KEGG	nuoC; NADH-quinone oxidoreductase subunit C [EC:7.1.1.2]
K00333	KEGG	nuoD; NADH-quinone oxidoreductase subunit D [EC:7.1.1.2]
K00334	KEGG	nuoE; NADH-quinone oxidoreductase subunit E [EC:7.1.1.2]
K00335	KEGG	nuoF; NADH-quinone oxidoreductase subunit F [EC:7.1.1.2]
K00336	KEGG	nuoG; NADH-quinone oxidoreductase subunit G [EC:7.1.1.2]
K00337	KEGG	nuoH; NADH-quinone oxidoreductase subunit H [EC:7.1.1.2]
K00338	KEGG	nuoI; NADH-quinone oxidoreductase subunit I [EC:7.1.1.2]
K00339	KEGG	nuoJ; NADH-quinone oxidoreductase subunit J [EC:7.1.1.2]
K00340	KEGG	nuoK; NADH-quinone oxidoreductase subunit K [EC:7.1.1.2]
K00341	KEGG	nuoL; NADH-quinone oxidoreductase subunit L [EC:7.1.1.2]
K00342	KEGG	nuoM; NADH-quinone oxidoreductase subunit M [EC:7.1.1.2]
K00343	KEGG	nuoN; NADH-quinone oxidoreductase subunit N [EC:7.1.1.2]
K00344	KEGG	qor, CRYZ; NADPH:quinone reductase [EC:1.6.5.5]
K00345	KEGG	ndhS; NAD(P)H-quinone oxidoreductase subunit S, chloroplastic [EC:7.1.1.-]
K00346	KEGG	nqrA; Na+-transporting NADH:ubiquinone oxidoreductase subunit A [EC:7.2.1.1]
K00347	KEGG	nqrB; Na+-transporting NADH:ubiquinone oxidoreductase subunit B [EC:7.2.1.1]
K00348	KEGG	nqrC; Na+-transporting NADH:ubiquinone oxidoreductase subunit C [EC:7.2.1.1]
K00349	KEGG	nqrD; Na+-transporting NADH:ubiquinone oxidoreductase subunit D [EC:7.2.1.1]
K00350	KEGG	nqrE; Na+-transporting NADH:ubiquinone oxidoreductase subunit E [EC:7.2.1.1]
K00351	KEGG	nqrF; Na+-transporting NADH:ubiquinone oxidoreductase subunit F [EC:7.2.1.1]
K00354	KEGG	E1.6.99.1; NADPH2 dehydrogenase [EC:1.6.99.1]
K00355	KEGG	NQO1; NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]
K00357	KEGG	QDPR; dihydropteridine reductase [EC:1.5.1.34]
K00359	KEGG	qorA; NADPH:quinone reductase [EC:1.6.5.5]
K00360	KEGG	nasB; assimilatory nitrate reductase electron transfer subunit [EC:1.7.99.-]
K00361	KEGG	nasB; nitrite reductase [NAD(P)H] [EC:1.7.1.4]
K00362	KEGG	nirB; nitrite reductase (NADH) large subunit [EC:1.7.1.15]
K00363	KEGG	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]
K00364	KEGG	guaC, GMPR; GMP reductase [EC:1.7.1.7]
K00365	KEGG	uaZ; urate oxidase [EC:1.7.3.3]
K00366	KEGG	nirA; ferredoxin-nitrite reductase [EC:1.7.7.1]
K00367	KEGG	narB; ferredoxin-nitrate reductase [EC:1.7.7.2]
K00368	KEGG	nirK; nitrite reductase (NO-forming) [EC:1.7.2.1]
K00370	KEGG	narG, narZ, nxrA; nitrate reductase / nitrite oxidoreductase, alpha subunit [EC:1.7.5.1 1.7.99.-]
K00371	KEGG	narH, narY, nxrB; nitrate reductase / nitrite oxidoreductase, beta subunit [EC:1.7.5.1 1.7.99.-]
K00372	KEGG	nasC,  nasA; assimilatory nitrate reductase catalytic subunit [EC:1.7.99.-]
K00373	KEGG	narJ, narW; nitrate reductase molybdenum cofactor assembly chaperone NarJ/NarW
K00374	KEGG	narI, narV; nitrate reductase gamma subunit [EC:1.7.5.1 1.7.99.-]
K00375	KEGG	K00375; GntR family transcriptional regulator / MocR family aminotransferase
K00376	KEGG	nosZ; nitrous-oxide reductase [EC:1.7.2.4]
K00378	KEGG	hox; hydroxylamine oxidase [EC:1.7.2.9]
K00380	KEGG	cysJ; sulfite reductase (NADPH) flavoprotein alpha-component [EC:1.8.1.2]
K00381	KEGG	cysI; sulfite reductase (NADPH) hemoprotein beta-component [EC:1.8.1.2]
K00382	KEGG	DLD, lpd, pdhD; dihydrolipoyl dehydrogenase [EC:1.8.1.4]
K00383	KEGG	GSR, gor; glutathione reductase (NADPH) [EC:1.8.1.7]
K00384	KEGG	trxB, TRR; thioredoxin reductase (NADPH) [EC:1.8.1.9]
K00385	KEGG	asrC; anaerobic sulfite reductase subunit C
K00386	KEGG	sorB; sulfite dehydrogenase (cytochrome) subunit B [EC:1.8.2.1]
K00387	KEGG	SUOX; sulfite oxidase [EC:1.8.3.1]
K00389	KEGG	yidH; inner membrane protein YidH
K00390	KEGG	cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]
K00392	KEGG	sir; sulfite reductase (ferredoxin) [EC:1.8.7.1]
K00394	KEGG	aprA; adenylylsulfate reductase, subunit A [EC:1.8.99.2]
K00395	KEGG	aprB; adenylylsulfate reductase, subunit B [EC:1.8.99.2]
K00399	KEGG	mcrA; methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]
K00400	KEGG	K00400; methyl coenzyme M reductase system, component A2
K00401	KEGG	mcrB; methyl-coenzyme M reductase beta subunit [EC:2.8.4.1]
K00402	KEGG	mcrG; methyl-coenzyme M reductase gamma subunit [EC:2.8.4.1]
K00404	KEGG	ccoN; cytochrome c oxidase cbb3-type subunit I [EC:7.1.1.9]
K00405	KEGG	ccoO; cytochrome c oxidase cbb3-type subunit II
K00406	KEGG	ccoP; cytochrome c oxidase cbb3-type subunit III
K00407	KEGG	ccoQ; cytochrome c oxidase cbb3-type subunit IV
K00408	KEGG	WNT4; wingless-type MMTV integration site family, member 4
K00410	KEGG	fbcH; ubiquinol-cytochrome c reductase cytochrome b/c1 subunit
K00411	KEGG	UQCRFS1, RIP1, petA; ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:7.1.1.8]
K00412	KEGG	CYTB, petB; ubiquinol-cytochrome c reductase cytochrome b subunit
K00413	KEGG	CYC1, CYT1, petC; ubiquinol-cytochrome c reductase cytochrome c1 subunit
K00414	KEGG	QCR1, UQCRC1; ubiquinol-cytochrome c reductase core subunit 1
K00415	KEGG	QCR2, UQCRC2; ubiquinol-cytochrome c reductase core subunit 2
K00416	KEGG	QCR6, UQCRH; ubiquinol-cytochrome c reductase subunit 6
K00417	KEGG	QCR7, UQCRB; ubiquinol-cytochrome c reductase subunit 7
K00418	KEGG	QCR8, UQCRQ; ubiquinol-cytochrome c reductase subunit 8
K00419	KEGG	QCR9, UCRC; ubiquinol-cytochrome c reductase subunit 9
K00420	KEGG	QCR10, UQCR; ubiquinol-cytochrome c reductase subunit 10
K00421	KEGG	lccA; laccase [EC:1.10.3.2]
K00422	KEGG	E1.10.3.1; polyphenol oxidase [EC:1.10.3.1]
K00423	KEGG	E1.10.3.3; L-ascorbate oxidase [EC:1.10.3.3]
K00424	KEGG	cydX; cytochrome bd-I ubiquinol oxidase subunit X [EC:7.1.1.7]
K00425	KEGG	cydA; cytochrome bd ubiquinol oxidase subunit I [EC:7.1.1.7]
K00426	KEGG	cydB; cytochrome bd ubiquinol oxidase subunit II [EC:7.1.1.7]
K00427	KEGG	lldP, lctP; L-lactate permease
K00428	KEGG	E1.11.1.5; cytochrome c peroxidase [EC:1.11.1.5]
K00430	KEGG	E1.11.1.7; peroxidase [EC:1.11.1.7]
K00431	KEGG	TPO; thyroid peroxidase [EC:1.11.1.8]
K00432	KEGG	gpx, btuE, bsaA; glutathione peroxidase [EC:1.11.1.9]
K00433	KEGG	cpo; non-heme chloroperoxidase [EC:1.11.1.10]
K00434	KEGG	E1.11.1.11; L-ascorbate peroxidase [EC:1.11.1.11]
K00435	KEGG	hemQ; hydrogen peroxide-dependent heme synthase [EC:1.3.98.5]
K00436	KEGG	hoxH; NAD-reducing hydrogenase large subunit [EC:1.12.1.2]
K00437	KEGG	hydB; [NiFe] hydrogenase large subunit [EC:1.12.2.1]
K00440	KEGG	frhA; coenzyme F420 hydrogenase subunit alpha [EC:1.12.98.1]
K00441	KEGG	frhB; coenzyme F420 hydrogenase subunit beta [EC:1.12.98.1]
K00442	KEGG	frhD; coenzyme F420 hydrogenase subunit delta
K00443	KEGG	frhG; coenzyme F420 hydrogenase subunit gamma [EC:1.12.98.1]
K00444	KEGG	WNT5; wingless-type MMTV integration site family, member 5
K00445	KEGG	WNT6; wingless-type MMTV integration site family, member 6
K00446	KEGG	dmpB, xylE; catechol 2,3-dioxygenase [EC:1.13.11.2]
K00448	KEGG	pcaG; protocatechuate 3,4-dioxygenase, alpha subunit [EC:1.13.11.3]
K00449	KEGG	pcaH; protocatechuate 3,4-dioxygenase, beta subunit [EC:1.13.11.3]
K00450	KEGG	E1.13.11.4; gentisate 1,2-dioxygenase [EC:1.13.11.4]
K00451	KEGG	HGD, hmgA; homogentisate 1,2-dioxygenase [EC:1.13.11.5]
K00452	KEGG	HAAO; 3-hydroxyanthranilate 3,4-dioxygenase [EC:1.13.11.6]
K00453	KEGG	TDO2, kynA; tryptophan 2,3-dioxygenase [EC:1.13.11.11]
K00454	KEGG	LOX2S; lipoxygenase [EC:1.13.11.12]
K00455	KEGG	hpaD, hpcB; 3,4-dihydroxyphenylacetate 2,3-dioxygenase [EC:1.13.11.15]
K00456	KEGG	CDO1; cysteine dioxygenase [EC:1.13.11.20]
K00457	KEGG	HPD, hppD; 4-hydroxyphenylpyruvate dioxygenase [EC:1.13.11.27]
K00458	KEGG	ALOX12; arachidonate 12-lipoxygenase [EC:1.13.11.31]
K00459	KEGG	ncd2, npd; nitronate monooxygenase [EC:1.13.12.16]
K00460	KEGG	ALOX15; arachidonate 15-lipoxygenase [EC:1.13.11.33]
K00461	KEGG	ALOX5; arachidonate 5-lipoxygenase [EC:1.13.11.34]
K00462	KEGG	bphC; biphenyl-2,3-diol 1,2-dioxygenase [EC:1.13.11.39]
K00463	KEGG	IDO, INDO; indoleamine 2,3-dioxygenase [EC:1.13.11.52]
K00464	KEGG	diox1; all-trans-8'-apo-beta-carotenal 15,15'-oxygenase [EC:1.13.11.75]
K00465	KEGG	CCD1; carotenoid 9,10(9',10')-cleavage dioxygenase 1 [EC:1.13.11.-]
K00466	KEGG	iaaM; tryptophan 2-monooxygenase [EC:1.13.12.3]
K00467	KEGG	E1.13.12.4; lactate 2-monooxygenase [EC:1.13.12.4]
K00468	KEGG	davB; lysine 2-monooxygenase [EC:1.13.12.2]
K00469	KEGG	MIOX; inositol oxygenase [EC:1.13.99.1]
K00471	KEGG	BBOX1; gamma-butyrobetaine dioxygenase [EC:1.14.11.1]
K00472	KEGG	P4HA; prolyl 4-hydroxylase [EC:1.14.11.2]
K00473	KEGG	PLOD1; procollagen-lysine,2-oxoglutarate 5-dioxygenase 1 [EC:1.14.11.4]
K00474	KEGG	TMLHE; trimethyllysine dioxygenase [EC:1.14.11.8]
K00475	KEGG	F3H; naringenin 3-dioxygenase [EC:1.14.11.9]
K00476	KEGG	ASPH; aspartate beta-hydroxylase [EC:1.14.11.16]
K00477	KEGG	PHYH; phytanoyl-CoA hydroxylase [EC:1.14.11.18]
K00478	KEGG	HR; [histone H3]-dimethyl-L-lysine9 demethylase [EC:1.14.11.65]
K00479	KEGG	gbcA, bmoA; glycine betaine monooxygenase A [EC:1.14.13.251]
K00480	KEGG	E1.14.13.1; salicylate hydroxylase [EC:1.14.13.1]
K00481	KEGG	pobA; p-hydroxybenzoate 3-monooxygenase [EC:1.14.13.2]
K00483	KEGG	hpaB; 4-hydroxyphenylacetate 3-monooxygenase [EC:1.14.14.9]
K00484	KEGG	hpaC; flavin reductase (NADH) [EC:1.5.1.36]
K00485	KEGG	FMO; dimethylaniline monooxygenase (N-oxide forming) / hypotaurine monooxygenase [EC:1.14.13.8 1.8.1.-]
K00486	KEGG	KMO; kynurenine 3-monooxygenase [EC:1.14.13.9]
K00487	KEGG	CYP73A; trans-cinnamate 4-monooxygenase [EC:1.14.14.91]
K00488	KEGG	CYP27A1; cholestanetriol 26-monooxygenase [EC:1.14.15.15]
K00489	KEGG	CYP7A1; cholesterol 7alpha-monooxygenase [EC:1.14.14.23]
K00490	KEGG	CYP4F; cytochrome P450 family 4 subfamily F [EC:1.14.14.1]
K00491	KEGG	nos; nitric-oxide synthase, bacterial [EC:1.14.14.47]
K00492	KEGG	tmuM; 1,3,7-trimethyluric acid 5-monooxygenase [EC:1.14.13.212]
K00493	KEGG	XANG; xanthocillin biosynthesis cytochrome P450 monooxygenase [EC:1.14.-.-]
K00494	KEGG	luxA; alkanal monooxygenase alpha chain [EC:1.14.14.3]
K00495	KEGG	CYP71AN24; phenylacetaldehyde oxime monooxygenase [EC:1.14.14.44]
K00496	KEGG	alkB1_2, alkM; alkane 1-monooxygenase [EC:1.14.15.3]
K00497	KEGG	CYP11B1; steroid 11beta-monooxygenase [EC:1.14.15.4]
K00498	KEGG	CYP11A; cholesterol monooxygenase (side-chain-cleaving) [EC:1.14.15.6]
K00499	KEGG	CMO; choline monooxygenase [EC:1.14.15.7]
K00500	KEGG	phhA, PAH; phenylalanine-4-hydroxylase [EC:1.14.16.1]
K00501	KEGG	TH; tyrosine 3-monooxygenase [EC:1.14.16.2]
K00502	KEGG	TPH1_2; tryptophan 5-monooxygenase [EC:1.14.16.4]
K00503	KEGG	DBH; dopamine beta-monooxygenase [EC:1.14.17.1]
K00504	KEGG	PHM; peptidylglycine monooxygenase [EC:1.14.17.3]
K00505	KEGG	TYR; tyrosinase [EC:1.14.18.1]
K00506	KEGG	TYRP1; tyrosinase-related protein 1 [EC:1.14.18.-]
K00507	KEGG	SCD, desC; stearoyl-CoA desaturase (Delta-9 desaturase) [EC:1.14.19.1]
K00508	KEGG	E1.14.19.3; linoleoyl-CoA desaturase [EC:1.14.19.3]
K00509	KEGG	PTGS1, COX1; prostaglandin-endoperoxide synthase 1 [EC:1.14.99.1]
K00510	KEGG	HMOX1; heme oxygenase 1 [EC:1.14.14.18]
K00511	KEGG	SQLE, ERG1; squalene monooxygenase [EC:1.14.14.17]
K00512	KEGG	CYP17A; steroid 17alpha-monooxygenase / 17alpha-hydroxyprogesterone deacetylase [EC:1.14.14.19 1.14.14.32]
K00513	KEGG	CYP21A; steroid 21-monooxygenase [EC:1.14.14.16]
K00514	KEGG	ZDS, crtQ; zeta-carotene desaturase [EC:1.3.5.6]
K00515	KEGG	BCMO1, BCDO1; beta-carotene 15,15'-dioxygenase [EC:1.13.11.63]
K00516	KEGG	E1.14.99.55; lytic starch monooxygenase [EC:1.14.99.55]
K00517	KEGG	CYP81F; indol-3-yl-methylglucosinolate hydroxylase [EC:1.14.-.-]
K00518	KEGG	sodN; nickel superoxide dismutase [EC:1.15.1.1]
K00520	KEGG	merA; mercuric reductase [EC:1.16.1.1]
K00521	KEGG	E1.16.1.7; ferric-chelate reductase [EC:1.16.1.7]
K00522	KEGG	FTH1; ferritin heavy chain [EC:1.16.3.1]
K00523	KEGG	ascD, ddhD, rfbI; CDP-4-dehydro-6-deoxyglucose reductase, E3 [EC:1.17.1.1]
K00524	KEGG	nrdJ; ribonucleotide reductase, class II [EC:1.17.4.2]
K00525	KEGG	E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]
K00526	KEGG	E1.17.4.1B, nrdB, nrdF; ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]
K00527	KEGG	rtpR; ribonucleoside-triphosphate reductase (thioredoxin) [EC:1.17.4.2]
K00528	KEGG	fpr; ferredoxin/flavodoxin---NADP+ reductase [EC:1.18.1.2 1.19.1.1]
K00529	KEGG	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]
K00530	KEGG	nroR; rubredoxin---NAD(P)+ reductase [EC:1.18.1.4]
K00531	KEGG	anfG; nitrogenase delta subunit [EC:1.18.6.1]
K00532	KEGG	E1.12.7.2; ferredoxin hydrogenase [EC:1.12.7.2]
K00533	KEGG	E1.12.7.2L; ferredoxin hydrogenase large subunit [EC:1.12.7.2]
K00534	KEGG	E1.12.7.2S; ferredoxin hydrogenase small subunit [EC:1.12.7.2]
K00535	KEGG	NDOR1, TAH18; NADPH-dependent diflavin oxidoreductase [EC:1.18.1.-]
K00537	KEGG	arsC; arsenate reductase (glutaredoxin) [EC:1.20.4.1]
K00540	KEGG	fqr; F420H(2)-dependent quinone reductase [EC:1.1.98.-]
K00541	KEGG	NNMT; nicotinamide N-methyltransferase [EC:2.1.1.1]
K00542	KEGG	GAMT; guanidinoacetate N-methyltransferase [EC:2.1.1.2]
K00543	KEGG	ASMT; acetylserotonin O-methyltransferase [EC:2.1.1.4]
K00544	KEGG	BHMT; betaine-homocysteine S-methyltransferase [EC:2.1.1.5]
K00545	KEGG	COMT; catechol O-methyltransferase [EC:2.1.1.6]
K00546	KEGG	HNMT; histamine N-methyltransferase [EC:2.1.1.8]
K00547	KEGG	mmuM, BHMT2; homocysteine S-methyltransferase [EC:2.1.1.10]
K00548	KEGG	metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]
K00549	KEGG	metE; 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]
K00550	KEGG	PLMT; phosphatidyl-N-methylethanolamine N-methyltransferase [EC:2.1.1.71]
K00551	KEGG	PEMT; phosphatidylethanolamine/phosphatidyl-N-methylethanolamine N-methyltransferase [EC:2.1.1.17 2.1.1.71]
K00552	KEGG	GNMT; glycine N-methyltransferase [EC:2.1.1.20]
K00553	KEGG	PNMT; phenylethanolamine N-methyltransferase [EC:2.1.1.28]
K00554	KEGG	trmD; tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]
K00555	KEGG	TRMT1, trm1; tRNA (guanine26-N2/guanine27-N2)-dimethyltransferase [EC:2.1.1.215 2.1.1.216]
K00556	KEGG	trmH; tRNA (guanosine-2'-O-)-methyltransferase [EC:2.1.1.34]
K00557	KEGG	trmA; tRNA (uracil-5-)-methyltransferase [EC:2.1.1.35]
K00558	KEGG	DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]
K00559	KEGG	SMT1, ERG6; sterol 24-C-methyltransferase [EC:2.1.1.41]
K00560	KEGG	thyA, TYMS; thymidylate synthase [EC:2.1.1.45]
K00561	KEGG	ermC, ermA; 23S rRNA (adenine-N6)-dimethyltransferase [EC:2.1.1.184]
K00562	KEGG	INMT, TEMT; methyltransferase [EC:2.1.1.49 2.1.1.96]
K00563	KEGG	rlmA1; 23S rRNA (guanine745-N1)-methyltransferase [EC:2.1.1.187]
K00564	KEGG	rsmC; 16S rRNA (guanine1207-N2)-methyltransferase [EC:2.1.1.172]
K00565	KEGG	RNMT; mRNA (guanine-N7-)-methyltransferase [EC:2.1.1.56]
K00566	KEGG	mnmA, trmU; tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]
K00567	KEGG	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]
K00568	KEGG	ubiG; 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222 2.1.1.64]
K00569	KEGG	TPMT, tpmT; thiopurine S-methyltransferase [EC:2.1.1.67]
K00570	KEGG	pmtA; phosphatidylethanolamine/phosphatidyl-N-methylethanolamine N-methyltransferase [EC:2.1.1.17 2.1.1.71]
K00571	KEGG	E2.1.1.72; site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]
K00572	KEGG	WNT7; wingless-type MMTV integration site family, member 7
K00573	KEGG	E2.1.1.77, pcm; protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77]
K00574	KEGG	cfa; cyclopropane-fatty-acyl-phospholipid synthase [EC:2.1.1.79]
K00575	KEGG	cheR; chemotaxis protein methyltransferase CheR [EC:2.1.1.80]
K00577	KEGG	mtrA; tetrahydromethanopterin S-methyltransferase subunit A [EC:7.2.1.4]
K00578	KEGG	mtrB; tetrahydromethanopterin S-methyltransferase subunit B [EC:7.2.1.4]
K00579	KEGG	mtrC; tetrahydromethanopterin S-methyltransferase subunit C [EC:7.2.1.4]
K00580	KEGG	mtrD; tetrahydromethanopterin S-methyltransferase subunit D [EC:7.2.1.4]
K00581	KEGG	mtrE; tetrahydromethanopterin S-methyltransferase subunit E [EC:7.2.1.4]
K00582	KEGG	mtrF; tetrahydromethanopterin S-methyltransferase subunit F [EC:7.2.1.4]
K00583	KEGG	mtrG; tetrahydromethanopterin S-methyltransferase subunit G [EC:7.2.1.4]
K00584	KEGG	mtrH; tetrahydromethanopterin S-methyltransferase subunit H [EC:7.2.1.4]
K00586	KEGG	DPH5; diphthine methyl ester synthase [EC:2.1.1.314]
K00587	KEGG	ICMT, STE14; protein-S-isoprenylcysteine O-methyltransferase [EC:2.1.1.100]
K00588	KEGG	E2.1.1.104; caffeoyl-CoA O-methyltransferase [EC:2.1.1.104]
K00589	KEGG	MET1; uroporphyrin-III C-methyltransferase [EC:2.1.1.107]
K00590	KEGG	E2.1.1.113; site-specific DNA-methyltransferase (cytosine-N4-specific) [EC:2.1.1.113]
K00591	KEGG	COQ3; polyprenyldihydroxybenzoate methyltransferase / 3-demethylubiquinol 3-O-methyltransferase [EC:2.1.1.114 2.1.1.64]
K00592	KEGG	RBCMT; [ribulose-bisphosphate carboxylase]/[fructose-bisphosphate aldolase]-lysine N-methyltransferase [EC:2.1.1.127 2.1.1.259]
K00594	KEGG	xyoA, aldO; alditol oxidase [EC:1.1.3.41]
K00595	KEGG	cobL-cbiET; precorrin-6B C5,15-methyltransferase / cobalt-precorrin-6B C5,C15-methyltransferase [EC:2.1.1.132 2.1.1.289 2.1.1.196]
K00596	KEGG	E4.1.1.64; 2,2-dialkylglycine decarboxylase (pyruvate) [EC:4.1.1.64]
K00597	KEGG	MTRR; methionine synthase reductase [EC:1.16.1.8]
K00598	KEGG	tam; trans-aconitate 2-methyltransferase [EC:2.1.1.144]
K00599	KEGG	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]
K00600	KEGG	glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]
K00601	KEGG	E2.1.2.2; phosphoribosylglycinamide formyltransferase [EC:2.1.2.2]
K00602	KEGG	purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]
K00603	KEGG	fctD; glutamate formiminotransferase / 5-formyltetrahydrofolate cyclo-ligase [EC:2.1.2.5 6.3.3.2]
K00604	KEGG	MTFMT, fmt; methionyl-tRNA formyltransferase [EC:2.1.2.9]
K00605	KEGG	gcvT, AMT; glycine cleavage system T protein (aminomethyltransferase) [EC:2.1.2.10]
K00606	KEGG	panB; 3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]
K00607	KEGG	wbkC; GDP-perosamine N-formyltransferase [EC:2.1.2.14]
K00608	KEGG	pyrBI; aspartate carbamoyltransferase [EC:2.1.3.2]
K00609	KEGG	pyrB, PYR2; aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]
K00610	KEGG	pyrI; aspartate carbamoyltransferase regulatory subunit
K00611	KEGG	OTC, argF, argI; ornithine carbamoyltransferase [EC:2.1.3.3]
K00612	KEGG	nodU; carbamoyltransferase [EC:2.1.3.-]
K00613	KEGG	GATM; glycine amidinotransferase [EC:2.1.4.1]
K00614	KEGG	CSKMT, METTL12; citrate synthase lysine N-methyltransferase [EC:2.1.1.-]
K00615	KEGG	E2.2.1.1, tktA, tktB; transketolase [EC:2.2.1.1]
K00616	KEGG	TALDO1, talB, talA; transaldolase [EC:2.2.1.2]
K00617	KEGG	sftT; 6-deoxy-6-sulfo-D-fructose transaldolase [EC:2.2.1.14]
K00618	KEGG	ARG2; amino-acid N-acetyltransferase [EC:2.3.1.1]
K00619	KEGG	argA; amino-acid N-acetyltransferase [EC:2.3.1.1]
K00620	KEGG	argJ; glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1]
K00621	KEGG	GNPNAT1, GNA1; glucosamine-phosphate N-acetyltransferase [EC:2.3.1.4]
K00622	KEGG	nat; arylamine N-acetyltransferase [EC:2.3.1.5]
K00623	KEGG	CHAT; choline O-acetyltransferase [EC:2.3.1.6]
K00624	KEGG	E2.3.1.7; carnitine O-acetyltransferase [EC:2.3.1.7]
K00625	KEGG	pta; phosphate acetyltransferase [EC:2.3.1.8]
K00626	KEGG	ACAT, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]
K00627	KEGG	DLAT, aceF, pdhC; pyruvate dehydrogenase E2 component (dihydrolipoyllysine-residue acetyltransferase) [EC:2.3.1.12]
K00628	KEGG	GLYAT; glycine N-acyltransferase / glycine N-benzoyltransferase [EC:2.3.1.13 2.3.1.71]
K00629	KEGG	GPAT1_2; glycerol-3-phosphate O-acyltransferase 1/2 [EC:2.3.1.15]
K00630	KEGG	ATS1; glycerol-3-phosphate O-acyltransferase [EC:2.3.1.15]
K00631	KEGG	plsB; glycerol-3-phosphate O-acyltransferase [EC:2.3.1.15]
K00632	KEGG	fadA, fadI; acetyl-CoA acyltransferase [EC:2.3.1.16]
K00633	KEGG	lacA; galactoside O-acetyltransferase [EC:2.3.1.18]
K00634	KEGG	ptb; phosphate butyryltransferase [EC:2.3.1.19]
K00635	KEGG	tgs, wax-dgat; diacylglycerol O-acyltransferase / wax synthase [EC:2.3.1.20 2.3.1.75]
K00637	KEGG	SOAT; sterol O-acyltransferase [EC:2.3.1.26]
K00638	KEGG	catB; chloramphenicol O-acetyltransferase type B [EC:2.3.1.28]
K00639	KEGG	kbl, GCAT; glycine C-acetyltransferase [EC:2.3.1.29]
K00640	KEGG	cysE; serine O-acetyltransferase [EC:2.3.1.30]
K00641	KEGG	metX; homoserine O-acetyltransferase/O-succinyltransferase [EC:2.3.1.31 2.3.1.46]
K00643	KEGG	E2.3.1.37, ALAS; 5-aminolevulinate synthase [EC:2.3.1.37]
K00645	KEGG	fabD, MCAT, MCT1; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]
K00646	KEGG	pksF, curC, aprD, corD; malonyl-[acp] decarboxylase [EC:4.1.1.124]
K00647	KEGG	fabB; 3-oxoacyl-[acyl-carrier-protein] synthase I [EC:2.3.1.41]
K00648	KEGG	fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]
K00649	KEGG	GNPAT; glyceronephosphate O-acyltransferase [EC:2.3.1.42]
K00650	KEGG	LCAT; lecithin-cholesterol acyltransferase [EC:2.3.1.43]
K00651	KEGG	metA; homoserine O-succinyltransferase/O-acetyltransferase [EC:2.3.1.46 2.3.1.31]
K00652	KEGG	bioF; 8-amino-7-oxononanoate synthase [EC:2.3.1.47]
K00653	KEGG	CDY; chromodomain protein Y [EC:2.3.1.48]
K00654	KEGG	SPT, spt; serine palmitoyltransferase [EC:2.3.1.50]
