id,db,name
HMMsoil25180,FOAM,"porC, porG; pyruvate ferredoxin oxidoreductase gamma subunit EC:1.2.7.1"
HMMsoil25183,FOAM,FDH; formate dehydrogenase EC:1.17.1.9
HMMsoil25184,FOAM,ATP2C; P-type Ca2+ transporter type 2C EC:7.2.2.10
HMMsoil25186,FOAM,"adk, AK; adenylate kinase EC:2.7.4.3"
HMMsoil25187,FOAM,BHMT; betaine-homocysteine S-methyltransferase EC:2.1.1.5
HMMsoil25020,FOAM,pycB; pyruvate carboxylase subunit B EC:6.4.1.1
HMMsoil25021,FOAM,ABC.CD.A; putative ABC transport system ATP-binding protein
HMMsoil25022,FOAM,pimA; phosphatidyl-myo-inositol alpha-mannosyltransferase EC:2.4.1.345
HMMsoil25023,FOAM,DPM1; dolichol-phosphate mannosyltransferase EC:2.4.1.83
HMMsoil25024,FOAM,thiQ; thiamine transport system ATP-binding protein EC:7.6.2.15
HMMsoil25026,FOAM,ABC.CD.A; putative ABC transport system ATP-binding protein
HMMsoil25027,FOAM,znuC; zinc transport system ATP-binding protein EC:7.2.2.20
HMMsoil25029,FOAM,ddpD; peptide/nickel transport system ATP-binding protein
HMMsoil25030,FOAM,
HMMsoil25032,FOAM,"tupC, vupC; tungstate transport system ATP-binding protein EC:7.3.2.6"
HMMsoil25033,FOAM,ABC.FEV.A; iron complex transport system ATP-binding protein EC:7.2.2.-
HMMsoil25035,FOAM,znuC; zinc transport system ATP-binding protein EC:7.2.2.20
HMMsoil25036,FOAM,
HMMsoil25040,FOAM,ABC.CD.A; putative ABC transport system ATP-binding protein
HMMsoil25042,FOAM,ABC.MS.P; multiple sugar transport system permease protein
HMMsoil25044,FOAM,ABC-2.A; ABC-2 type transport system ATP-binding protein
HMMsoil25045,FOAM,"waaG, rfaG; UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase EC:2.4.1.-"
HMMsoil25046,FOAM,"pilS, pehS; two-component system, NtrC family, sensor histidine kinase PilS EC:2.7.13.3"
HMMsoil25047,FOAM,"PDHB, pdhB; pyruvate dehydrogenase E1 component beta subunit EC:1.2.4.1"
HMMsoil25049,FOAM,
HMMsoil25051,FOAM,glgA; starch synthase EC:2.4.1.21
HMMsoil25054,FOAM,ugpA; sn-glycerol 3-phosphate transport system permease protein
HMMsoil25055,FOAM,ABC.SN.A; NitT/TauT family transport system ATP-binding protein
HMMsoil25216,FOAM,"K08884; serine/threonine protein kinase, bacterial EC:2.7.11.1"
HMMsoil25217,FOAM,"GBE1, glgB; 1,4-alpha-glucan branching enzyme EC:2.4.1.18"
HMMsoil25218,FOAM,cofH; 5-amino-6-(D-ribitylamino)uracil---L-tyrosine 4-hydroxyphenyl transferase EC:2.5.1.147
HMMsoil25219,FOAM,"PCCA, pccA; propionyl-CoA carboxylase alpha chain EC:6.4.1.3"
HMMsoil25221,FOAM,"DLD, lpd, pdhD; dihydrolipoamide dehydrogenase EC:1.8.1.4"
HMMsoil25222,FOAM,"DLD, lpd, pdhD; dihydrolipoamide dehydrogenase EC:1.8.1.4"
HMMsoil25223,FOAM,PDE4; cAMP-specific phosphodiesterase 4 EC:3.1.4.53
HMMsoil25224,FOAM,"K08884; serine/threonine protein kinase, bacterial EC:2.7.11.1"
HMMsoil25225,FOAM,ALDH; aldehyde dehydrogenase (NAD+) EC:1.2.1.3
HMMsoil25226,FOAM,"galE, GALE; UDP-glucose 4-epimerase EC:5.1.3.2"
HMMsoil25227,FOAM,FANCM; fanconi anemia group M protein
HMMsoil25228,FOAM,"dcuS; two-component system, CitB family, sensor histidine kinase DcuS EC:2.7.13.3"
HMMsoil25231,FOAM,"fdoG, fdhF, fdwA; formate dehydrogenase major subunit EC:1.17.1.9"
HMMsoil25233,FOAM,"serA, PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase EC:1.1.1.95 1.1.1.399"
HMMsoil25234,FOAM,"cheA; two-component system, chemotaxis family, sensor kinase CheA EC:2.7.13.3"
HMMsoil25235,FOAM,"cheA; two-component system, chemotaxis family, sensor kinase CheA EC:2.7.13.3"
HMMsoil25236,FOAM,"GLO1, gloA; lactoylglutathione lyase EC:4.4.1.5"
HMMsoil25237,FOAM,nirB; nitrite reductase (NADH) large subunit EC:1.7.1.15
HMMsoil25238,FOAM,"TSTA3, fcl; GDP-L-fucose synthase EC:1.1.1.271"
HMMsoil25239,FOAM,"AMY, amyA, malS; alpha-amylase EC:3.2.1.1"
HMMsoil25240,FOAM,"PCCA, pccA; propionyl-CoA carboxylase alpha chain EC:6.4.1.3"
HMMsoil25242,FOAM,E2.4.1.4; amylosucrase EC:2.4.1.4
HMMsoil25243,FOAM,cysI; sulfite reductase (NADPH) hemoprotein beta-component EC:1.8.1.2
HMMsoil25245,FOAM,murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase EC:2.5.1.7
HMMsoil25246,FOAM,"fdoG, fdhF, fdwA; formate dehydrogenase major subunit EC:1.17.1.9"
HMMsoil25248,FOAM,"ada-alkA; AraC family transcriptional regulator, regulatory protein of adaptative response / DNA-3-methyladenine glycosylase II EC:3.2.2.21"
HMMsoil25250,FOAM,"yesM; two-component system, sensor histidine kinase YesM EC:2.7.13.3"
HMMsoil25251,FOAM,"flgS; two-component system, NtrC family, sensor kinase EC:2.7.13.3"
HMMsoil25253,FOAM,ldhA; D-lactate dehydrogenase EC:1.1.1.28
HMMsoil25255,FOAM,"puuB, ordL; gamma-glutamylputrescine oxidase EC:1.4.3.-"
HMMsoil25256,FOAM,"flgS; two-component system, NtrC family, sensor kinase EC:2.7.13.3"
HMMsoil25258,FOAM,"dctB; two-component system, NtrC family, C4-dicarboxylate transport sensor histidine kinase DctB EC:2.7.13.3"
HMMsoil25114,FOAM,"uhpB; two-component system, NarL family, sensor histidine kinase UhpB EC:2.7.13.3"
HMMsoil25115,FOAM,"serA, PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase EC:1.1.1.95 1.1.1.399"
HMMsoil25117,FOAM,lpxA; UDP-N-acetylglucosamine acyltransferase EC:2.3.1.129
HMMsoil25118,FOAM,hdrA2; heterodisulfide reductase subunit A2 EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6
HMMsoil25120,FOAM,"K08884; serine/threonine protein kinase, bacterial EC:2.7.11.1"
HMMsoil25121,FOAM,"uhpB; two-component system, NarL family, sensor histidine kinase UhpB EC:2.7.13.3"
HMMsoil25124,FOAM,"DLD, lpd, pdhD; dihydrolipoamide dehydrogenase EC:1.8.1.4"
HMMsoil25125,FOAM,hoxU; bidirectional [NiFe] hydrogenase diaphorase subunit EC:7.1.1.2
HMMsoil25126,FOAM,lptB; lipopolysaccharide export system ATP-binding protein EC:7.5.2.5
HMMsoil25129,FOAM,"IMPDH, guaB; IMP dehydrogenase EC:1.1.1.205"
HMMsoil25132,FOAM,fruB; fructose PTS system EIIA component EC:2.7.1.202
HMMsoil25133,FOAM,porD; pyruvate ferredoxin oxidoreductase delta subunit EC:1.2.7.1
HMMsoil25134,FOAM,"PRDX2_4, ahpC; peroxiredoxin 2/4 EC:1.11.1.24"
HMMsoil25137,FOAM,"galE, GALE; UDP-glucose 4-epimerase EC:5.1.3.2"
HMMsoil25138,FOAM,"waaE, kdtX; (heptosyl)LPS beta-1,4-glucosyltransferase EC:2.4.1.-"
HMMsoil25140,FOAM,E1.12.7.2; ferredoxin hydrogenase EC:1.12.7.2
HMMsoil25141,FOAM,"flrB, fleS, flaL; two-component system, sensor histidine kinase FlrB EC:2.7.13.3"
HMMsoil25259,FOAM,metC; cysteine-S-conjugate beta-lyase EC:4.4.1.13
HMMsoil25262,FOAM,"pgtB; two-component system, NtrC family, phosphoglycerate transport system sensor histidine kinase PgtB EC:2.7.13.3"
HMMsoil25263,FOAM,"rstB; two-component system, OmpR family, sensor histidine kinase RstB EC:2.7.13.3"
HMMsoil25264,FOAM,"serA, PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase EC:1.1.1.95 1.1.1.399"
HMMsoil25267,FOAM,"pilS, pehS; two-component system, NtrC family, sensor histidine kinase PilS EC:2.7.13.3"
HMMsoil25188,FOAM,lacC; tagatose 6-phosphate kinase EC:2.7.1.144
HMMsoil25190,FOAM,"E1.1.1.1, adh; alcohol dehydrogenase EC:1.1.1.1"
HMMsoil25191,FOAM,nasA; assimilatory nitrate reductase catalytic subunit EC:1.7.99.-
HMMsoil25192,FOAM,"narJ, narW; nitrate reductase molybdenum cofactor assembly chaperone NarJ/NarW"
HMMsoil25196,FOAM,pycB; pyruvate carboxylase subunit B EC:6.4.1.1
HMMsoil25197,FOAM,"carA, CPA1; carbamoyl-phosphate synthase small subunit EC:6.3.5.5"
HMMsoil25198,FOAM,"dcuS; two-component system, CitB family, sensor histidine kinase DcuS EC:2.7.13.3"
HMMsoil25199,FOAM,E1.6.2.2; cytochrome-b5 reductase EC:1.6.2.2
HMMsoil25200,FOAM,dnaE; DNA polymerase III subunit alpha EC:2.7.7.7
HMMsoil25201,FOAM,E3.1.3.16; protein phosphatase EC:3.1.3.16
HMMsoil25203,FOAM,E2.7.11.-; protein-serine/threonine kinase EC:2.7.11.-
HMMsoil25204,FOAM,"cpdP; 3',5'-cyclic-nucleotide phosphodiesterase EC:3.1.4.17"
HMMsoil25205,FOAM,cbiO; cobalt/nickel transport system ATP-binding protein
HMMsoil25206,FOAM,"ydjE; MFS transporter, putative metabolite:H+ symporter"
HMMsoil25207,FOAM,"fdoH, fdsB; formate dehydrogenase iron-sulfur subunit"
HMMsoil25208,FOAM,porD; pyruvate ferredoxin oxidoreductase delta subunit EC:1.2.7.1
HMMsoil25211,FOAM,"cusS, copS, silS; two-component system, OmpR family, heavy metal sensor histidine kinase CusS EC:2.7.13.3"
HMMsoil25212,FOAM,PLD1_2; phospholipase D1/2 EC:3.1.4.4
HMMsoil25213,FOAM,"K02476; two-component system, CitB family, sensor kinase EC:2.7.13.3"
HMMsoil25214,FOAM,ENTPD2; adenosinetriphosphatase EC:3.6.1.-
HMMsoil25269,FOAM,ptsN; nitrogen PTS system EIIA component EC:2.7.1.-
HMMsoil25270,FOAM,
HMMsoil25272,FOAM,"PDHB, pdhB; pyruvate dehydrogenase E1 component beta subunit EC:1.2.4.1"
HMMsoil25274,FOAM,ABC.PE.P1; peptide/nickel transport system permease protein
HMMsoil25275,FOAM,ftsX; cell division transport system permease protein
HMMsoil25276,FOAM,potC; spermidine/putrescine transport system permease protein
HMMsoil25277,FOAM,ackA; acetate kinase EC:2.7.2.1
HMMsoil25282,FOAM,malZ; alpha-glucosidase EC:3.2.1.20
HMMsoil25283,FOAM,"paaF, echA; enoyl-CoA hydratase EC:4.2.1.17"
HMMsoil25284,FOAM,"ada-alkA; AraC family transcriptional regulator, regulatory protein of adaptative response / DNA-3-methyladenine glycosylase II EC:3.2.2.21"
HMMsoil25286,FOAM,DMGDH; dimethylglycine dehydrogenase EC:1.5.8.4
HMMsoil25289,FOAM,
HMMsoil25290,FOAM,hisIE; phosphoribosyl-AMP cyclohydrolase / phosphoribosyl-ATP pyrophosphohydrolase EC:3.5.4.19 3.6.1.31
HMMsoil25291,FOAM,"PGAM, gpmA; 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase EC:5.4.2.11"
HMMsoil25295,FOAM,ABC.SS.A; simple sugar transport system ATP-binding protein EC:7.5.2.-
HMMsoil25297,FOAM,pgm; phosphoglucomutase EC:5.4.2.2
HMMsoil25298,FOAM,"PDHB, pdhB; pyruvate dehydrogenase E1 component beta subunit EC:1.2.4.1"
HMMsoil25301,FOAM,ABC.SS.A; simple sugar transport system ATP-binding protein EC:7.5.2.-
HMMsoil25302,FOAM,coxS; aerobic carbon-monoxide dehydrogenase small subunit EC:1.2.5.3
HMMsoil25303,FOAM,ABC.MS.P1; multiple sugar transport system permease protein
HMMsoil25305,FOAM,nirB; nitrite reductase (NADH) large subunit EC:1.7.1.15
HMMsoil25306,FOAM,"E1.4.1.4, gdhA; glutamate dehydrogenase (NADP+) EC:1.4.1.4"
HMMsoil25307,FOAM,gltD; glutamate synthase (NADPH) small chain EC:1.4.1.13
HMMsoil25308,FOAM,ddpF; peptide/nickel transport system ATP-binding protein
HMMsoil25311,FOAM,
HMMsoil25314,FOAM,ABC-2.A; ABC-2 type transport system ATP-binding protein
HMMsoil25315,FOAM,"B3GNT8; beta-1,3-N-acetylglucosaminyltransferase 8 EC:2.4.1.-"
HMMsoil25316,FOAM,"fdoG, fdhF, fdwA; formate dehydrogenase major subunit EC:1.17.1.9"
HMMsoil25317,FOAM,rpoH; DNA-directed RNA polymerase subunit H EC:2.7.7.6
HMMsoil25318,FOAM,"korD, oorD; 2-oxoglutarate ferredoxin oxidoreductase subunit delta EC:1.2.7.3"
HMMsoil25319,FOAM,sucD; succinyl-CoA synthetase alpha subunit EC:6.2.1.5
HMMsoil25322,FOAM,
HMMsoil25323,FOAM,"E3.2.1.89; arabinogalactan endo-1,4-beta-galactosidase EC:3.2.1.89"
HMMsoil25324,FOAM,"E3.2.1.86B, bglA; 6-phospho-beta-glucosidase EC:3.2.1.86"
HMMsoil25325,FOAM,livH; branched-chain amino acid transport system permease protein
HMMsoil25327,FOAM,"paaF, echA; enoyl-CoA hydratase EC:4.2.1.17"
HMMsoil25328,FOAM,BRI1; protein brassinosteroid insensitive 1 EC:2.7.10.1 2.7.11.1
HMMsoil25329,FOAM,"phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR EC:2.7.13.3"
HMMsoil25330,FOAM,"ZAK, MLTK; sterile alpha motif and leucine zipper containing kinase AZK EC:2.7.11.25"
HMMsoil25331,FOAM,"K02484; two-component system, OmpR family, sensor kinase EC:2.7.13.3"
HMMsoil25332,FOAM,ptsI; phosphoenolpyruvate-protein phosphotransferase (PTS system enzyme I) EC:2.7.3.9
HMMsoil25333,FOAM,ptsI; phosphoenolpyruvate-protein phosphotransferase (PTS system enzyme I) EC:2.7.3.9
HMMsoil25334,FOAM,"E3.2.1.25, MANBA, manB; beta-mannosidase EC:3.2.1.25"
HMMsoil25336,FOAM,metN; D-methionine transport system ATP-binding protein
HMMsoil25337,FOAM,manB; phosphomannomutase EC:5.4.2.8
HMMsoil25341,FOAM,"soxB; sarcosine oxidase, subunit beta EC:1.5.3.1"
HMMsoil25342,FOAM,"E3.2.1.8, xynA; endo-1,4-beta-xylanase EC:3.2.1.8"
HMMsoil25343,FOAM,"dexB; glucan 1,6-alpha-glucosidase EC:3.2.1.70"
HMMsoil25344,FOAM,ABC.SP.P1; putative spermidine/putrescine transport system permease protein
HMMsoil25345,FOAM,opuC; osmoprotectant transport system substrate-binding protein
HMMsoil25777,FOAM,avtA; valine--pyruvate aminotransferase EC:2.6.1.66
HMMsoil25778,FOAM,"pleC; two-component system, cell cycle sensor histidine kinase PleC EC:2.7.13.3"
HMMsoil25386,FOAM,"barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA EC:2.7.13.3"
HMMsoil25387,FOAM,"betB, gbsA; betaine-aldehyde dehydrogenase EC:1.2.1.8"
HMMsoil25388,FOAM,ddpD; peptide/nickel transport system ATP-binding protein
HMMsoil25392,FOAM,"pucC; MFS transporter, BCD family, chlorophyll transporter"
HMMsoil25393,FOAM,"afuB, fbpB; iron(III) transport system permease protein"
HMMsoil25394,FOAM,lhpA; 4-hydroxyproline epimerase EC:5.1.1.8
HMMsoil25425,FOAM,prdF; proline racemase EC:5.1.1.4
HMMsoil25426,FOAM,livK; branched-chain amino acid transport system substrate-binding protein
HMMsoil25430,FOAM,"serA, PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase EC:1.1.1.95 1.1.1.399"
HMMsoil25431,FOAM,NEK1_4_5; NIMA (never in mitosis gene a)-related kinase 1/4/5 EC:2.7.11.1
HMMsoil25432,FOAM,"flgS; two-component system, NtrC family, sensor kinase EC:2.7.13.3"
HMMsoil25434,FOAM,"paaF, echA; enoyl-CoA hydratase EC:4.2.1.17"
HMMsoil25435,FOAM,nagEb; N-acetylglucosamine PTS system EIIB component EC:2.7.1.193
HMMsoil25438,FOAM,gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase EC:1.2.1.16 1.2.1.79 1.2.1.20
HMMsoil25439,FOAM,malZ; alpha-glucosidase EC:3.2.1.20
HMMsoil25440,FOAM,"flgS; two-component system, NtrC family, sensor kinase EC:2.7.13.3"
HMMsoil25442,FOAM,nasA; assimilatory nitrate reductase catalytic subunit EC:1.7.99.-
HMMsoil25443,FOAM,ipdC; indolepyruvate decarboxylase EC:4.1.1.74
HMMsoil25446,FOAM,"bceS; two-component system, OmpR family, bacitracin resistance sensor histidine kinase BceS EC:2.7.13.3"
HMMsoil25449,FOAM,cysI; sulfite reductase (NADPH) hemoprotein beta-component EC:1.8.1.2
HMMsoil25450,FOAM,RIPK2; receptor-interacting serine/threonine-protein kinase 2 EC:2.7.11.1
HMMsoil25452,FOAM,ENTPD2; adenosinetriphosphatase EC:3.6.1.-
HMMsoil25455,FOAM,NTH; endonuclease III EC:4.2.99.18
HMMsoil25457,FOAM,"pyrG, CTPS; CTP synthase EC:6.3.4.2"
HMMsoil25458,FOAM,"cypD_E, CYP102A, CYP505; cytochrome P450 / NADPH-cytochrome P450 reductase EC:1.14.14.1 1.6.2.4"
HMMsoil25459,FOAM,lysAC; bifunctional diaminopimelate decarboxylase / aspartate kinase EC:4.1.1.20 2.7.2.4
HMMsoil25460,FOAM,"fdoG, fdhF, fdwA; formate dehydrogenase major subunit EC:1.17.1.9"
HMMsoil25462,FOAM,E4.6.1.1; adenylate cyclase EC:4.6.1.1
HMMsoil25467,FOAM,"DHX15, PRP43; pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15/PRP43 EC:3.6.4.13"
HMMsoil25468,FOAM,"E2.3.1.8, pta; phosphate acetyltransferase EC:2.3.1.8"
HMMsoil25469,FOAM,E4.6.1.1; adenylate cyclase EC:4.6.1.1
HMMsoil25470,FOAM,"celB, chbC; cellobiose PTS system EIIC component"
HMMsoil25471,FOAM,vorA; 2-oxoisovalerate ferredoxin oxidoreductase alpha subunit EC:1.2.7.7
HMMsoil25472,FOAM,"paaF, echA; enoyl-CoA hydratase EC:4.2.1.17"
HMMsoil25346,FOAM,ABC.SS.A; simple sugar transport system ATP-binding protein EC:7.5.2.-
HMMsoil25347,FOAM,ABC.MS.P1; multiple sugar transport system permease protein
HMMsoil25350,FOAM,malZ; alpha-glucosidase EC:3.2.1.20
HMMsoil25351,FOAM,malZ; alpha-glucosidase EC:3.2.1.20
HMMsoil25352,FOAM,modB; molybdate transport system permease protein
HMMsoil25353,FOAM,melA; alpha-galactosidase EC:3.2.1.22
HMMsoil25354,FOAM,ABC.CD.A; putative ABC transport system ATP-binding protein
HMMsoil25355,FOAM,ptsI; phosphoenolpyruvate-protein phosphotransferase (PTS system enzyme I) EC:2.7.3.9
HMMsoil25356,FOAM,natE; neutral amino acid transport system ATP-binding protein
HMMsoil25359,FOAM,"barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA EC:2.7.13.3"
HMMsoil25360,FOAM,DPM1; dolichol-phosphate mannosyltransferase EC:2.4.1.83
HMMsoil25363,FOAM,ABC.CD.A; putative ABC transport system ATP-binding protein
HMMsoil25364,FOAM,dcyD; D-cysteine desulfhydrase EC:4.4.1.15
HMMsoil25367,FOAM,"smvA, qacA, lfrA; MFS transporter, DHA2 family, multidrug resistance protein"
HMMsoil25368,FOAM,hisF; imidazole glycerol-phosphate synthase subunit HisF EC:4.3.2.10
HMMsoil25369,FOAM,lolD; lipoprotein-releasing system ATP-binding protein EC:7.6.2.-
HMMsoil25370,FOAM,"uhpC; MFS transporter, OPA family, sugar phosphate sensor protein UhpC"
HMMsoil25372,FOAM,fruA; fructose PTS system EIIBC or EIIC component EC:2.7.1.202
HMMsoil25373,FOAM,pbp2A; penicillin-binding protein 2A EC:2.4.1.129 3.4.16.4
HMMsoil25374,FOAM,ddpF; peptide/nickel transport system ATP-binding protein
HMMsoil25375,FOAM,K05833; putative tryptophan/tyrosine transport system ATP-binding protein
HMMsoil25381,FOAM,ABC.MS.P; multiple sugar transport system permease protein
HMMsoil25382,FOAM,"glpX; fructose-1,6-bisphosphatase II EC:3.1.3.11"
HMMsoil25383,FOAM,cbiO; cobalt/nickel transport system ATP-binding protein
HMMsoil25503,FOAM,"lacD; tagatose 1,6-diphosphate aldolase EC:4.1.2.40"
HMMsoil25504,FOAM,adhE; acetaldehyde dehydrogenase / alcohol dehydrogenase EC:1.2.1.10 1.1.1.1
HMMsoil25505,FOAM,E2.7.11.-; protein-serine/threonine kinase EC:2.7.11.-
HMMsoil25506,FOAM,"uhpB; two-component system, NarL family, sensor histidine kinase UhpB EC:2.7.13.3"
HMMsoil25508,FOAM,glmU; bifunctional UDP-N-acetylglucosamine pyrophosphorylase / glucosamine-1-phosphate N-acetyltransferase EC:2.7.7.23 2.3.1.157
HMMsoil25509,FOAM,glk; glucokinase EC:2.7.1.2
HMMsoil25510,FOAM,"senX3; two-component system, OmpR family, sensor histidine kinase SenX3 EC:2.7.13.3"
HMMsoil25512,FOAM,"DLST, sucB; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) EC:2.3.1.61"
HMMsoil25513,FOAM,uxuB; fructuronate reductase EC:1.1.1.57
HMMsoil25515,FOAM,"fdoG, fdhF, fdwA; formate dehydrogenase major subunit EC:1.17.1.9"
HMMsoil25516,FOAM,"purB, ADSL; adenylosuccinate lyase EC:4.3.2.2"
HMMsoil25517,FOAM,"GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase EC:1.2.1.12"
HMMsoil25519,FOAM,pycA; pyruvate carboxylase subunit A EC:6.4.1.1
HMMsoil25520,FOAM,"AMY, amyA, malS; alpha-amylase EC:3.2.1.1"
HMMsoil25521,FOAM,"frmA, ADH5, adhC; S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase EC:1.1.1.284 1.1.1.1"
HMMsoil25522,FOAM,"E1.1.1.1, adh; alcohol dehydrogenase EC:1.1.1.1"
HMMsoil25523,FOAM,"yesM; two-component system, sensor histidine kinase YesM EC:2.7.13.3"
HMMsoil25524,FOAM,FDH; formate dehydrogenase EC:1.17.1.9
HMMsoil25525,FOAM,porB; pyruvate ferredoxin oxidoreductase beta subunit EC:1.2.7.1
HMMsoil25527,FOAM,hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component EC:1.18.1.3
HMMsoil25528,FOAM,"fdoH, fdsB; formate dehydrogenase iron-sulfur subunit"
HMMsoil25531,FOAM,nasA; assimilatory nitrate reductase catalytic subunit EC:1.7.99.-
HMMsoil25532,FOAM,rhaB; rhamnulokinase EC:2.7.1.5
HMMsoil25533,FOAM,"vicK; two-component system, OmpR family, sensor histidine kinase VicK EC:2.7.13.3"
HMMsoil25534,FOAM,"flgS; two-component system, NtrC family, sensor kinase EC:2.7.13.3"
HMMsoil25536,FOAM,hisB; imidazoleglycerol-phosphate dehydratase EC:4.2.1.19
HMMsoil25537,FOAM,"ACADM, acd; acyl-CoA dehydrogenase EC:1.3.8.7"
HMMsoil25538,FOAM,livG; branched-chain amino acid transport system ATP-binding protein
HMMsoil25540,FOAM,"yaaU; MFS transporter, putative metabolite transport protein"
HMMsoil25544,FOAM,ALDH; aldehyde dehydrogenase (NAD+) EC:1.2.1.3
HMMsoil25546,FOAM,ddpF; peptide/nickel transport system ATP-binding protein
HMMsoil25548,FOAM,modC; molybdate transport system ATP-binding protein EC:7.3.2.5
HMMsoil25549,FOAM,"peb1C, glnQ; aspartate/glutamate/glutamine transport system ATP-binding protein EC:7.4.2.1"
HMMsoil25550,FOAM,dcyD; D-cysteine desulfhydrase EC:4.4.1.15
HMMsoil25551,FOAM,ABC-2.A; ABC-2 type transport system ATP-binding protein
HMMsoil25553,FOAM,ftsE; cell division transport system ATP-binding protein
HMMsoil25395,FOAM,"flgS; two-component system, NtrC family, sensor kinase EC:2.7.13.3"
HMMsoil25396,FOAM,"cheA; two-component system, chemotaxis family, sensor kinase CheA EC:2.7.13.3"
HMMsoil25397,FOAM,"LNAA, LNBA; L-tyrosine reductase EC:1.2.1.101"
HMMsoil25398,FOAM,"evgS, bvgS; two-component system, NarL family, sensor histidine kinase EvgS EC:2.7.13.3"
HMMsoil25399,FOAM,"ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase EC:2.1.1.63"
HMMsoil25401,FOAM,speA; arginine decarboxylase EC:4.1.1.19
HMMsoil25402,FOAM,"cusS, copS, silS; two-component system, OmpR family, heavy metal sensor histidine kinase CusS EC:2.7.13.3"
HMMsoil25403,FOAM,"carB, CPA2; carbamoyl-phosphate synthase large subunit EC:6.3.5.5"
HMMsoil25405,FOAM,E4.6.1.1; adenylate cyclase EC:4.6.1.1
HMMsoil25406,FOAM,E4.6.1.1; adenylate cyclase EC:4.6.1.1
HMMsoil25408,FOAM,PASK; PAS domain containing serine/threonine kinase EC:2.7.11.1
HMMsoil25409,FOAM,"K02484; two-component system, OmpR family, sensor kinase EC:2.7.13.3"
HMMsoil25410,FOAM,"leuC, IPMI-L; 3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit EC:4.2.1.33 4.2.1.35"
HMMsoil25411,FOAM,"cheA; two-component system, chemotaxis family, sensor kinase CheA EC:2.7.13.3"
HMMsoil25412,FOAM,"ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase EC:2.1.1.63"
HMMsoil25413,FOAM,xdhB; xanthine dehydrogenase large subunit EC:1.17.1.4
HMMsoil25415,FOAM,"K08884; serine/threonine protein kinase, bacterial EC:2.7.11.1"
HMMsoil25416,FOAM,"cpdP; 3',5'-cyclic-nucleotide phosphodiesterase EC:3.1.4.17"
HMMsoil25417,FOAM,"phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR EC:2.7.13.3"
